video_id,titulo,bloco,menciona_valor,views,topico_bertopic
nRP6KHKlXgQ,Rotina básica de cuidados com a pele PARA ADOLESCENTES,autocuidado/estetica,False,15462.0,-1
MNoCxKtVy2Q,ROTINA DE CUIDADOS COM A TRANÇA NAGÔ,autocuidado/estetica,False,75652.0,-1
YYDkuOa0VEQ,Macaco distraído vs Homem 🐒🤝😁,autocuidado/estetica,False,25223835.0,-1
zNpiyef_H9w,Rotina da minha bebe reborn #vavamelo #humor #vlog #historiass #comedia,autocuidado/estetica,False,2413115.0,-1
0VfoOTYlATE,5 produtos que elevaram o nível do meu autocuidado masculino.,autocuidado/estetica,False,804.0,2
uDjf-PW8U9U,"Se tem uma região que precisa de cuidado especial, é a íntima!",autocuidado/estetica,False,11992.0,2
wHD9mEGwpNU,13 INVESTIMENTOS que TODO HOMEM PRECISA FAZER EM SI,autocuidado/estetica,False,278505.0,-1
TRB_U1XcnBc,"""Chiquititas"" mili finge se afogar",autocuidado/estetica,False,7334727.0,0
2iUAbkwfxcY,Cristiano Araújo - Caso Indefinido (In The Cities DVD) [Brazilian Music],autocuidado/estetica,False,479211436.0,0
hUADk9heZpk,BIOLAB CAST - PODCAST #9 - HOMEM NÃO SE CUIDA? - CORTE SHORTS,autocuidado/estetica,False,3737.0,0
PmVV-tqDflo,O HOMEM FICAR OBCECADO POR UMA MULHER QUE SAIBA SE CUIDAR SOZINHA #cortes #podcast #viral #shorts,autocuidado/estetica,False,798.0,0
VeQeytxn79Q,POV: GRWM de uma garota pobre (David Costa- @davidcstt_),autocuidado/estetica,False,11605976.0,0
qZQ8PMFHws8,FILMAÇO DE AÇÃO E SUSPENSE: ELE SAÍ DA CADEIA PARA ACERTAR AS CONTAS COM QUEM PEGOU SUA FAMÍLIA,autocuidado/estetica,False,941709.0,-1
kZ-_XkCPceQ,O mar acalmou um homem que quase não sorria | #SAL #435,autocuidado/estetica,False,15345.0,-1
RKJyN7fd8K8,COMO ficar 10x mais BONITA para ESCOLA jovens de 11 á 17 anos.glow up para escola .,autocuidado/estetica,False,300322.0,-1
JgVGv5Tfi_4,Filho da Fé,autocuidado/estetica,False,923195.0,9
Wq0vXfMDxnc,Veja o erro que fez esse homem cair do telhado mesmo usando uma tábua,autocuidado/estetica,False,681353.0,2
rkmW8YG2emg,5 ALIMENTOS QUE TODOS OS HOMENS DEVERIAM COMER #saude,autocuidado/estetica,False,282991.0,2
mEsdTLRtOEY,Esse cavalo é de quem na sua opinião ? 😱🐎 #shorts,autocuidado/estetica,False,39131553.0,0
V8Y9EIw7Odc,NASCEU BEBÊ REBORN de SILICONE,autocuidado/estetica,False,1883682.0,8
2Q7Xf7cqEFE,HOMENS PREFEREM MULHERES que PEDEM DINHEIRO?,autocuidado/estetica,False,819060.0,0
vTt37nwylxs,#short Tudo bem pra você se o HOMEM cuidar da CASA?,autocuidado/estetica,False,1328.0,-1
WdhjH3KFZoE,A DIFICULDADE DO HOMEM SE CUIDAR,autocuidado/estetica,False,60.0,2
SGrUA97wpwc,"O SEGREDO DOS CASAIS QUE DÃO CERTO | Marcos Lacerda, psicólogo",autocuidado/estetica,False,335560.0,-1
Om65mD7CZ4k,O HOMEM ENVELHECE MELHOR ( PARTE 2 ) #shorts #homem #saúde #cuidados #saudedamulher #saúdedohomem,autocuidado/estetica,False,1890.0,0
IZs798QWFoU,Na Ideal você encontra tudo o que um homem precisa para cuidar da aparência e se manter da hora.,autocuidado/estetica,False,72.0,2
AL0i-9zw0Fg,"Mulher, teu brilho começa quando você para de implorar presença",autocuidado/estetica,False,458627.0,-1
lbfv2Hx3adw,Como cuidar do Coto Umbilical do Bebê Recém-nascido 👶🏻 ❤️ #maternidade #maedeprimeiraviagem,autocuidado/estetica,False,6710932.0,8
aN9nPdXleRE,Homem também se cuida! #dicamasculina #autocuidado,autocuidado/estetica,False,89.0,1
Znb0498-H5Q,💈 LOÇÃO OU BÁLSAMO PÓS-BARBA??? 💈 #barbatradicional #reels #shorts #obtvenceu,autocuidado/estetica,False,25124.0,1
uwbJCHbt6Sc,MOTIVOS PARA DEIXAR A BARBA CRESCER #barba #barbearia #bigode #homem,autocuidado/estetica,False,32942.0,1
cdQCJrZjLWQ,ESTILOS DE BARBAS QUE TODA MULHER GOSTA #barba #homem #bigode #atraente,autocuidado/estetica,False,62313.0,1
79ATp_lkovM,BARBA CURTA - COMO CUIDAR? 3 Dicas para manter a Barba Curta,autocuidado/estetica,False,10762.0,1
Q1NZBOj8OJc,Tônico para você acabar com caspa e fazer seu cabelo crescer,autocuidado/estetica,False,561589.0,1
DCxSODCUIOA,Rotinade cuidado com o cabelo e barba do homem moderno - Owl for Men,autocuidado/estetica,False,110.0,-1
TrWelpqnJjc,APRENDA A FAZER A BARBA EM CASA | MEN'S MARKET,autocuidado/estetica,False,726.0,1
VX8KDw_U7qs,ÓLEO DE BARBA VS. BALM VS. MODELADOR: ENTENDA A FUNÇÃO DE CADA UM PARA SUA BARBA | MEN'S MARKET,autocuidado/estetica,False,743.0,1
EbqqRCyMjg0,Cuidados Com A Barba - Barba e Bigode,autocuidado/estetica,False,247.0,-1
qZC2wcvPbsk,Resumão: Sistema TEGUMENTAR (pele e anexos),autocuidado/estetica,False,273794.0,-1
6Lz6qkzCYkU,Sistema de irrigação com água da chuva pra horta no sitio,criadores_pt,False,72.0,-1
rD7YlIrEWfY,Já passamos por tantas cidades...,criadores_pt,False,91.0,0
v3nY5il9wKs,ÁGUA DE CHUVA - JÚLIO SANTOS O CANTOR (ao vivo setembro 2026),criadores_pt,False,40.0,6
Zz11hsEO64c,sinal de chuva abundante. #shorts #fe #oração #palavradedeus #reflexão #deus #salmos,criadores_pt,False,1188.0,-1
iac8o6cGWAk,Chuva de papel picado - A festa da Massa contra o Santos,criadores_pt,False,31396.0,6
3m6OtQcDdc0,REPÓRTER ALERTA MOTORISTAS SOBRE BURACO ESCONDIDO PELA CHUVA EM SANTOS 🌧️🤣,criadores_pt,False,20546.0,0
dQZTOZlBg-k,"Costelada do Rodrigo Santos, será que deu certo mesmo na chuva?",criadores_pt,False,881066.0,6
QtnkIertFfc,"CHOVE, CHUVA! 🌧️",criadores_pt,False,16210.0,0
EN9i2Am3T1w,MUITA CHUVA E UMA SERRA PELA FRENTE: TODO CUIDADO É POUCO - EP25 TP EXTRA,criadores_pt,False,46523.0,0
4PexGAhcXSA,TRANSTORNO | Chuva forte alaga Avenida Nossa Senhora de Fátima | VTV da Gente,criadores_pt,False,2403.0,0
iHFXB918IJ8,RESSACA EM SANTOS: Drone Quase Cai na Chuva de Surpresa (Canal 4 à Ponta da Praia),criadores_pt,False,84140.0,0
H88L3FslS9w,O TREINO SOB CHUVA NO CT! 🌧️,criadores_pt,False,16266.0,0
B_1tfm6Chdc,CHUVA DE GOLAÇOS! Palmeiras 4 x 1 Santos - Melhores Momentos - Brasileirão Sub-17 2026,criadores_pt,False,30495.0,0
D-_Gn77_AIM,🚨 Raiam Santos comenta convocação de Endrick e diz que ele merece demais! 👀🇧🇷,criadores_pt,False,12667.0,-1
DPsJ-kluUOI,ESPECIAL: GABRIEL MONTEIRO COM RAIAM SANTOS - REDCAST,criadores_pt,False,30199.0,0
oaRuFmpvb0c,Mikael Santos - QUANDO A CHUVA PASSAR,criadores_pt,False,35362.0,-1
O5pmO8qCv6s,NÃO SEJA UM CARA LEGAL (especialmente no Brasil),criadores_pt,False,318683.0,-1
PiMjPvrizQ0,FAÇA ISSO NOS DIAS DIFÍCEIS,criadores_pt,False,190290.0,-1
mAPpV5n35_4,SANTOS FC SEGUE TREINANDO NO CT REI PELÉ EM MEIO À CHUVA,criadores_pt,False,104640.0,0
E0lvkwPDoNY,Silvio Santos ENCONTRA menino vendendo doces na chuva… O que ele FAZ emociona toda a cidade,criadores_pt,False,1140.0,0
p_K_D_Q2QjA,o efeito da tatuagem de borboleta #raiamsantos #tatuagem,criadores_pt,False,35251.0,12
Avun1gZYMek,O problema das corridas na chuva da F1,criadores_pt,False,248936.0,6
fph-mlfV5HU,Fuja do Karma de Puta: Raiam Santos Revela os Perigos de Escolher a Mulher Errada!,criadores_pt,False,5026.0,-1
uqsl2UW_3hY,SANTOS FC TREINA NA MANHÃ DESTA TERÇA-FEIRA SOB FORTE CHUVA,criadores_pt,False,167443.0,0
otAYul8VYqQ,Raiam comenta sobre tatuagem #raiamsantos #raiam #tatuagem,criadores_pt,False,6116.0,12
j2BNwWQGV2s,Raiam santos falando da tatuagem de borboleta. #raiamsantos #santos #borboletas #tatuagem,criadores_pt,False,52045.0,12
7MdVS2xKSi4,Raiam Santos e a POLÊMICA da mulher de 30 ANOS!,criadores_pt,False,54431.0,0
q59MWR_FtQE,Rain Santos finalmente fala sobre Nando Moura #raiamsantos #nandomoura,criadores_pt,False,1023.0,6
Nx63NRcrNYE,AINDA VALE A PENA IR PARA O LESTE EUROPEU? #raiamsantos #mulheres #russia,criadores_pt,False,13400.0,-1
E1zGJZODM4M,MELHORES MOMENTOS DO RAIAM SANTOS,criadores_pt,False,56628.0,0
_F4SBTdh43c,Chuva atrasa clássico de Santos e São Paulo; Neymar não vai à Vila Belmiro | SBT Brasil (01/02/25),criadores_pt,False,15348.0,-1
hyQld6WK1QA,raiam santoskkkkk,criadores_pt,False,1059145.0,0
hDSPwClkRFg,Resenha de Lançamento Natura EKOS RYO CHUVA Como é a Fragrância?,criadores_pt,False,18398.0,-1
GW7q3QbHusQ,"Constança Santos - ""Set Fire to the Rain"" | Provas Cegas | The Voice Kids Portugal 2024",criadores_pt,False,149332.0,0
I1DmMQSMlgk,SIGNIFICADO DE SONHAR COM CHUVA.,criadores_pt,False,13688.0,-1
7dJrlbmK0mE,A MAIOR CHUVA DE METEOROS DO GTA 5,criadores_pt,False,1942819.0,-1
DDpCyFkAcL4,Litoral de SP: Forte chuva atinge cidades da Baixada Santista,criadores_pt,False,873076.0,6
ZLNLT0_wji8,SONHAR COM CHUVA #shorts,criadores_pt,False,58138.0,-1
JrTFcsnRyhA,RAIAM SANTOS É EXPOSTO E HUMILHADO PELO TIAGO FINCH#cortespodcast #plr #treta #raiam #tiagofinch,criadores_pt,False,261568.0,0
75KCXvNanXo,Ivo Rouba Guarda-chuva | Câmeras Escondidas (16/06/23),criadores_pt,False,1071162.0,-1
nF6tNUUpGLo,NÃO TENHA NAMORADA! - RAIAM SANTOS #jumboelite #raiamsantos #raisantosmcarn,criadores_pt,False,64298.0,0
ZLzIrFjoUPA,JonVlogs manda real sobre Raiam Santos !! #jonvlogs #explore #raiamsantos #blaze #viral,criadores_pt,False,92630.0,0
lJGxhNzzxj8,Águas De Chuva - Raphaela Santos (Projeto Morro Da Conceição Repertório 2023 ),criadores_pt,False,6401879.0,-1
kbatNQWji_g,Santos e Corinthians anunciam ajuda às vítimas da chuva,criadores_pt,False,480.0,0
zBda3sUN4MY,JOSIVALDO SANTOS - DANÇAR NA CHUVA | FERNANDINHO (DrumCover),criadores_pt,True,72288.0,-1
pw9bv8RYZ0I,JOSIVALDO SANTOS - A CHUVA CAI LÁ FORA | AGEU SOARES [DVD EXPERIÊNCIA PARTE 02],criadores_pt,False,70709.0,0
IVDB4AkICZA,Mario Schwartzmann Explica Como Raiam Santos Ficou Rico: Os Segredos por Trás do Sucesso!,criadores_pt,False,74722.0,-1
PZDATWMS5xg,T H Express - Missing In The Rain (Extended Version) Vj Alan Santos HD,criadores_pt,False,137157.0,6
VrIksTzJ0tU,KACITO SANTOS - A CHUVA QUE CAI,criadores_pt,False,16915.0,0
JvmCfoVhZ2E,ELENCO DO SANTOS TREINA SOB MUITA CHUVA,criadores_pt,False,15801.0,0
ieVBOwSImU4,TED TALK - RAIAM SANTOS (CAMALEÃO),criadores_pt,False,27479.0,-1
08jy6WxsSko,"SOB FORTE CHUVA, SANTOS TREINA PARA RETORNO DO BRASILEIRÃO | DE OLHO NO TREINO (04/07/19)",criadores_pt,False,19839.0,0
5vp3le9BQXU,"Pai, que as bênçãos do céu caiam como chuva em meu Lar - Oração // Pastor Izaias dos Santos",criadores_pt,False,35165.0,0
2rKBCvQkq-s,Santos FC leiloa camisas em prol das vítimas da chuva no Rio de Janeiro,criadores_pt,True,2806.0,0
9h3gkZLG1gE,A Verdade que Ninguém Te Conta Sobre Ficar Rico (Thiago Nigro),criadores_pt,False,1.0,-1
8WjhWUotYnw,Thiago Nigro explica como vc pode começar INVESTINDO #investimentos #bitcoin #trendingshorts #shorts,criadores_pt,False,35.0,-1
aPDEpxBhSEU,RENATO GARCIA GANHA UM RELÓGIO DO THIAGO NIGRO,criadores_pt,False,1.0,0
w7oQ62t0t5Q,VOCÊ É O 11 BILIONÁRIO QUE EU CONHEÇO #thiagonigro #oprimorico #investimentos,criadores_pt,False,10.0,0
aLmE1gZ07R0,THIAGO NIGRO REVELA POR QUE VIROU SÓCIO DA ACTO,criadores_pt,False,224.0,0
b6clp30cyEE,AJUDANDO CHEFF OTTO A INVESTIR (ele tem 23 anos e quer ser o maior do nicho dele),criadores_pt,True,27764.0,0
nkT5D612Yf4,Thiago Nigro alerta: o que está acontecendo com a economia do Brasil?,criadores_pt,False,1321.0,-1
GWlCLouSIQQ,NO COMEÇO GANHAR MAIS É MAIS IMPORTANTE QUE INVESTIR #thiagonigro #oprimorico #investimentos,criadores_pt,False,4.0,0
J-NHS-aBnBs,#Finday2026,criadores_pt,False,542.0,0
ubJOJhLJpPs,NUNCA SONHEI SER BILIONÁRIO PRA MIM ERA 100 MIL #thiagonigro #oprimorico #investimentos,criadores_pt,False,755.0,0
kl7riTlymFg,"Não é justo, é REAL: Neymar vende mais que a Marta",criadores_pt,False,729.0,-1
0soUf8-xIdM,@NetãoBomBeef #clipfyleague #netaoclipfy #netaobombeef #renatocariani #thiagonigro,criadores_pt,False,2421.0,0
ahyX5qhPPaY,FINDAY 2026 - O MAIOR EVENTO DE FINANÇAS E INVESTIMENTOS,criadores_pt,False,111886.0,0
yOQwJa_GInk,O SEGREDO DO EGITO PARA PROSPERAR QUE A BÍBLIA REVELOU HÁ MILHARES DE ANOS | Rodrigo Silva,criadores_pt,False,1165.0,0
bohY1sADw2Y,Thiago Nigro fala como conquistar sua liberdade #thiagonigro #cortes,criadores_pt,False,134.0,-1
vi-kxlmqE5w,"Aos 18, o Primo Rico achou que era gênio da bolsa",criadores_pt,False,0.0,0
BOOJ-AJxcyA,Governo pode comprar dívidas com até 95% de desconto? Entenda a proposta,criadores_pt,True,708.0,0
wGoKVOo4AXA,O Ricardinho ACF vai Vender seus CARROS com o TCAR para comprar um Avião! #tcar #ricardinho #carros,criadores_pt,True,22150.0,-1
iNJHeJGfBhA,253 BILHÕES SOB GESTÃO E CRESCENDO 1 BILHÃO POR MÊS #thiagonigro #oprimorico #investimentos,criadores_pt,False,6.0,0
W2o2AYW5Jio,QUANTO MAIS DINHEIRO VOCÊ TEM MAIS IMPORTANTE INVESTIR MELHOR #thiagonigro #oprimorico,criadores_pt,False,5.0,0
KbZYpO2ol2k,HÁ 15 ANOS 1 MILHÃO APOSENTAVA HOJE NÃO DÁ MAIS #thiagonigro #oprimorico #investimentos,criadores_pt,False,1018.0,-1
uR9n8nNAWro,Como ele ganha tanto e não tem dinheiro #shorts,criadores_pt,False,1113.0,-1
GoqEhnlk0fg,A marca sumiu no meio da crise 😤,criadores_pt,False,829.0,-1
ZCC2cSOS9h0,Uma carta de POKÉMON pode valer MAIS que um carro?! 😳💸 #pokemon #dinheiro #cortes #thiagonigro,criadores_pt,False,287.0,-1
SEcmaCnwrP0,PARTE 2 - REVIW Thiago Nigro ajudando Fiuk a se recuperar financeiramente- Bruna Galvão,criadores_pt,False,0.0,-1
51Cs83cF9aI,Tomei 300 mil de prejuízo antes de acertar 💸,criadores_pt,False,751.0,-1
pJdoQYE8pOk,THIAGO NIGRO SE DILUIU PARA CRESCER DE DONO A PARCEIRO,criadores_pt,False,212.0,0
14pHbDhlqLI,RENATO CARIANI REVELA DESENTENDIMENTO COM THIAGO NIGRO,criadores_pt,False,599.0,-1
oxUjtoj_Jx4,@NetãoBomBeef #clipfyleague #netaoclipfy #netaobombeef #relogiosdeluxo #thiagonigro,criadores_pt,False,1252.0,0
ICHlgTwdsxE,"PARTE 3 : DEPOIS DO FOGO, ELIAS FEZ ALGO QUE QUASE NINGUÉM ESPERAVA | Rodrigo Silva | Thiago Nigro",criadores_pt,False,4604.0,0
9BMHLAzN4n8,Thiago Nigro Real x Real,criadores_pt,False,11.0,-1
_N8EKqPRBeI,A ECONOMIA É MAIS SIMPLES DO QUE VOCÊ IMAGINA | pt.1 #thiagonigro #primorico,criadores_pt,False,263.0,0
LmfabGJTfJA,ECONOMIA EXPLICADA: Como Tudo Realmente Funciona | Pt.2 #thiagonigro #primorico,criadores_pt,False,191.0,0
7Jm1SgCdykc,Ter DINHEIRO sem saúde não vale NADA! 🏥💸,criadores_pt,False,2.0,-1
Egj_O8KR5Po,CONVERSA ENTRE JOEL JOTA E THIAGO NIGRO,criadores_pt,False,1.0,-1
CSwaKo2dSAY,"Thiago Nigro, financiamento a 9%, dinheiro rendendo 17%",criadores_pt,False,32.0,0
Nj3UF2_n9Rc,THIAGO NIGRO | AS POLÊMICAS QUE O FIZERAM SER ODIADO,criadores_pt,False,10413.0,0
9e-0cWqoAUg,URGENTE: Uma Selic Caiu! A Estratégia de Thiago Nigro para Lucrar na Mudança! #investimentos,criadores_pt,False,2.0,0
PRHZiEH1B48,TEM SHAPE ESCONDIDO ATRÁS DA CAMISETA 😂 #fefranco #academia #thiagonigro #humor #memes #shorts,criadores_pt,False,2893.0,-1
sXS51LHYmuI,@NetãoBomBeef #clipfyleague #netaoclipfy #netaobombeef #relogiosdeluxo #thiagonigro,criadores_pt,False,94.0,0
CJDMi6SBPtA,"Thiago Nigro, divida sua carteira em quatro partes com a filosofia ARCA",criadores_pt,False,7.0,0
2m4Tk72BrSw,Por Que Thiago Nigro Deixou de Ser CEO? #finanças #empreendedorismo #dinheiroonline,criadores_pt,False,2827.0,0
4F4rtT2C5Lw,@NetãoBomBeef #clipfyleague #netaoclipfy #netaobombeef #relogiosdeluxo #thiagonigro,criadores_pt,False,97.0,0
GL3AdDZREZY,NUNCA COMI NO MCDONALDS NEM CINEMA A GENTE FOI #thiagonigro #oprimorico #investimentos,criadores_pt,False,7.0,0
NJOSS5V6N1M,Primo Rico - Thiago Nigro sobre migração de empresas Brasileiras ao Paraguai - Exportar do Paraguai,criadores_pt,False,231.0,-1
bEKqERHfM2w,@NetãoBomBeef #clipfyleague #netaoclipfy #netaobombeef #thiagonigro,criadores_pt,False,6956.0,0
GuvYoUlJsRo,Renato ganha um relógio de Thiago Nigro.,criadores_pt,False,4.0,0
W1afhDZNhbs,Mão de obra é a coisa mais difícil de achar,criadores_pt,False,9673.0,0
mjGcM-66Yqc,ESTATISTICAMENTE É MAIS DIFÍCIL TER TANQUINHO DO QUE SER MILIONÁRIO #thiagonigro #oprimorico,criadores_pt,False,4.0,0
pvBY2zzTtxk,thiago nigro levou tcar para conhecer um bilionario #tcar #tcarimports #thiagonigro,criadores_pt,False,1955.0,0
qpDj5FmTPoY,@NetãoBomBeef #clipfyleague #netaobombeef #netaoclipfy #thiagonigro #churrasco,criadores_pt,False,3971.0,0
55P7ikMPEaA,FICAR MILIONÁRIO OU TER UM TANQUINHO #thiagonigro #oprimorico #investimentos,criadores_pt,False,1284.0,0
J2aF-sMEp5I,"Thiago Nigro, o dinheiro que você não gasta hoje compra tempo",criadores_pt,True,3.0,-1
bVg-7TVheFE,Por que FINANCIAR pode ser melhor que À VISTA? 🏦🏠,criadores_pt,False,106.0,0
PJ6sH3Pau3I,Por que você não consegue delegar?,criadores_pt,False,15848.0,0
ko8PMDGjdbc,Thiago Nigro - A disciplina diária de cortar gastos fúteis financia a liberdade dos seus anos fut...,criadores_pt,False,45.0,-1
ikwtTVR1dK8,O CUSTO OCULTO de uma casa de R$ 100 MILHÕES! 🏰💰,criadores_pt,True,440.0,0
2kIqrejjy4E,O Thiago Nigro ficou impressionado qual a quantidade de carros e moto do Renato 🤯 #renatogarcia #fy,criadores_pt,False,1292.0,0
plCgxgoCFfI,Thiago Nigro REVELA: Descobri Deus quando isso aconteceu... | OS INCONFORMADOS,criadores_pt,False,6944.0,-1
4vOPbgVGgK8,Cenário do Brasil em Risco?,criadores_pt,False,11855.0,-1
djM9mKr4BWc,ELIAS DESAFIOU 450 PROFETAS… MAS NINGUÉM ESPERAVA O QUE ACONTECEU DEPOIS | Thiago Nigro,criadores_pt,False,14341.0,0
r1AzP4y2_IA,"O CORTE DA SELIC ESTÁ NOS DANDO UM AVISO! (se você entender, vai ganhar dinheiro)",criadores_pt,False,734486.0,0
j3pxA2hnF84,O casamento de Maíra Cardi e Thiago Nigro...,criadores_pt,False,21.0,0
jOqu6hs7Vdg,Thiago Nigro: Generosidade e Empreendedorismo de Sucesso,criadores_pt,False,1329.0,0
kOiTpbfYF7o,Renato Garcia NÃO SEGURA A EMOÇÃO após presente de Thiago Nigro! 🥹🔥,criadores_pt,False,2021.0,-1
fstakQ4yp8w,CAIO COPPOLLA NÃO SE CALA E ALERTA BRASILEIROS SOBRE O FUTURO DO BRASIL,criadores_pt,False,261299.0,-1
_fuW4AMEawU,O convite do Thiago Nigro,criadores_pt,True,2.0,-1
VOFh9AAApQU,Thiago Nigro só come as carnes do Netão Bom Beef,criadores_pt,False,8910.0,0
g5nKk-kdZ4g,Renato Garcia vai começar a INVESTIR com Thiago Nigro! #renatogarcia #thiagonigro #cacadoresdelenda,criadores_pt,False,268.0,0
H4JA_5kXfJY,INVESTINDO R$ 3 MILHÕES PARA O RENATO GARCIA (UM DOS MAIORES YOUTUBERS DO BRASIL),criadores_pt,True,526053.0,0
hIhTNBU8PVE,THIAGO NIGRO PREZA SAÚDE EM PRIMEIRO LUGAR 💥 #fefranco #academia #cortesdosmarombados #maromba #fyp,criadores_pt,False,3522.0,0
NGlaCmXHpJE,Brasileiro e Erro Fatal da Poupança -Achismos TV-Thiago Nigro.#podcast #investimento #aposentadoria,criadores_pt,False,423.0,-1
KFmZRwqXirg,🚨 CAIO COPPOLLA FAZ ALERTA E EXPÕE PLANO DO PT EM ENTREVISTA,criadores_pt,False,133783.0,-1
AZS3HMS4F9g,ELE VENCEU A MORTE E CONSTRUIU UM IMPÉRIO QUE FATURA MAIS DE R$ 4 BILHÕES/ANO | PrimoCast 532,criadores_pt,True,31549.0,0
yixWo5HA2gg,"Ele fez todo mundo acreditar que enriqueceu com vendendo curso, mas a verdade não é bem essa…",criadores_pt,False,170892.0,0
g8dHwbpAXQo,RICARDINHO ACF VAI VENDEU BMW PARA INVESTIR COM THIAGO NIGRO #tcar #tcarimports #thiagonigro,criadores_pt,False,38925.0,0
c3klnXW36IU,R$ 100 é pouco? Thiago Nigro explica por que começar importa #Shorts,criadores_pt,True,635.0,-1
AFgfcxh5xns,AJUDANDO O FELIPE FRANCO A INVESTIR (quanto dinheiro ele realmente tem?),criadores_pt,False,224088.0,0
aWTzSWN2tV8,@NetãoBomBeef O THIAGO NIGRO Sabe FAZER CHURRASCO? 🤣,criadores_pt,False,18494.0,0
xG-Jy4n7hpc,Dinheiro Rendendo: A Estratégia de Investimento de Thiago Nigro #shorts,criadores_pt,False,1034.0,0
U2hWlABgOzE,TCAR FEZ INVESTIMENTO COM THIAGO NIGRO #tcar #tcarimports #thiagonigro,criadores_pt,False,1923.0,0
u9TLgREH0LU,"Para quem é o livro Do mil ao milhão, do Thiago Nigro? #primorico #thiagonigro #livros #finanças",criadores_pt,False,856.0,0
9yE8y26sFY4,Como aumentar as vendas melhorando o processo comercial | Thiago Nigro #atendimento #crm #automacao,criadores_pt,False,374.0,-1
55mqR0Nynag,O Plano de 100 bilhões - O Thiago Nigro me convidou para conhecer suas empresas.,criadores_pt,False,32557.0,-1
zgJxjCKWXUo,TCAR TEM 1 MILHÃO APLICADO COM THIAGO NIGRO #tcar #tcarimports #thiagonigro,criadores_pt,False,1174778.0,0
pNDTgj5q45k,A VERDADE SOBRE OS SANTOS QUE QUASE NINGUÉM CONHECE | (Rodrigo Silva) Thiago Nigro,criadores_pt,False,43396.0,0
o27UMVkjxKM,Investimento Thiago Nigro: De 300 Mil a 1 Milhão! #shorts,criadores_pt,False,1041.0,0
_j2k2w_ro7k,5 HÁBITOS MINIMALISTAS PARA QUEM QUER FICAR RICO RÁPIDO | Flávio Augusto,criadores_pt,False,104354.0,-1
jINQ2Yn1Rls,"A FUGA DOS BRASILEIROS PRO PARAGUAI (eles têm um plano, e faz sentido...)",criadores_pt,True,1246461.0,-1
KrvdBNZuQFM,Renato Garcia conhece o escritório de 5 000 m² do Thiago Nigro,criadores_pt,False,2328.0,0
3vbwkOAXXKI,O pior erro de thiago nigro #shorts,criadores_pt,False,1234.0,0
mRGzqbf6g10,Thiago Nigro vai cuidar das financas de Fiuk,criadores_pt,False,10.0,-1
A6RWzngUAQo,Até o Thiago Nigro concordou comigo... #planodesaude 🏥,criadores_pt,False,1250.0,0
_Yhnr9MracE,Como Thiago Nigro faturou 200 milhões com o Do Mil ao Milhão?,criadores_pt,False,203.0,-1
nDJQ_U4F1cA,Do Mil ao Milhão - Thiago Nigro,criadores_pt,False,7.0,0
4Mxd5Sn1lHY,"Thiago Nigro: faturamento milionário, recusa de cachê e aposentadoria",criadores_pt,False,188.0,4
CaB-UWxkiJI,"Thiago Nigro: faturamento milionário, recusa de cachê e aposentadoria",criadores_pt,False,74.0,-1
rYfDs-iQNMY,POR QUE A BOLSA TÁ SUBINDO SE O BRASIL TÁ UMA BOST@?,criadores_pt,True,475146.0,0
GxaRPPLhOoM,Fiuk com dívida de quase R$500 mil?,criadores_pt,True,616295.0,0
qooEJDMYBQ8,VALOR DA REFORMA DA CASA DO THIAGO NIGRO #tcar #tcarimports #primorico,criadores_pt,False,632.0,-1
wJXJP_3l2_I,Thiago Nigro surpreso com a oferta,criadores_pt,False,3.0,0
MBRQ_jbjyyg,SALVANDO AS FINANÇAS DO FIUK (ele pediu a minha ajuda!),criadores_pt,True,1213893.0,-1
ZZ_jyoUJ1ws,Thiago Nigro no Japão (Em breve)conexão Brasil Japão #japão #brasil #conexão,criadores_pt,False,299.0,-1
ahgA05IQi5I,@NetãoBomBeef ELE NÃO GOSTOU MUITO #netaobombeef #clipfyleague #netaoclipfy #shorts #thiagonigro,criadores_pt,False,18623.0,-1
PAddycLs9tg,THIAGO NIGRO AJUDANDO RENATO GARCIA A INVESTIR,criadores_pt,True,18.0,0
i8xN9RHfo_g,📱 Thiago Nigro reage à carteira de Renato Garcia,criadores_pt,False,6926.0,0
cQZoXPWMP_k,ARCA: A Estratégia de Investimento de Thiago Nigro #shorts,criadores_pt,False,27.0,0
xK5-UdXzAK4,🚗 Thiago Nigro dá aula de negócios usando venda de carros,criadores_pt,False,5253.0,-1
OH6bA5C5g_E,🏢 Thiago Nigro revela por que morou de aluguel com 15M,criadores_pt,False,5232.0,0
zydzACVSZPw,📱 Thiago Nigro reage à carteira de Renato Garcia,criadores_pt,False,52499.0,0
EVsuZffIXEs,Convidados com pressa vs. Thiago Nigro: o segredo de um bom podcast! #shorts,criadores_pt,False,1185.0,-1
8KopHnFtmSw,VOCÊ TÁ RASGANDO DINHEIRO NA RENDA FIXA? (esconderam isso de você) | GPOS11,criadores_pt,False,229924.0,0
KWLyCrHpd-s,🚗 Thiago Nigro dá aula de negócios usando venda de carros,criadores_pt,False,45995.0,-1
yZti3HevHxc,ABSURDO o que Thiago Nigro disse sobre as demissões da Uber!,criadores_pt,False,907.0,0
6ZTjqlPQo-0,Thiago Nigro mostra a primeira Denza D9 blindada do mundo,criadores_pt,False,1296.0,0
